frame,label,confidence,x,y,time
75,songoku,0.75,441,381,2025-10-31T15:34:59.625397+00:00
75,moc2,0.6362,693,401,2025-10-31T15:34:59.625397+00:00
75,dog,0.5776,358,542,2025-10-31T15:34:59.625397+00:00
76,moc1,0.8164,817,662,2025-10-31T15:34:59.649094+00:00
76,moc3,0.7744,126,666,2025-10-31T15:34:59.649094+00:00
76,songoku,0.7529,441,381,2025-10-31T15:34:59.649094+00:00
76,moc2,0.5918,693,402,2025-10-31T15:34:59.649094+00:00
76,dog,0.562,360,543,2025-10-31T15:34:59.649094+00:00
77,moc1,0.8081,817,662,2025-10-31T15:34:59.691047+00:00
77,moc3,0.793,126,667,2025-10-31T15:34:59.691047+00:00
77,songoku,0.7334,440,381,2025-10-31T15:34:59.691047+00:00
77,dog,0.583,366,545,2025-10-31T15:34:59.691047+00:00
77,moc2,0.5469,693,401,2025-10-31T15:34:59.691047+00:00
78,moc3,0.8223,126,667,2025-10-31T15:34:59.716132+00:00
78,moc1,0.8154,818,662,2025-10-31T15:34:59.716132+00:00
78,songoku,0.7212,439,382,2025-10-31T15:34:59.716132+00:00
78,moc2,0.6558,693,402,2025-10-31T15:34:59.716132+00:00
78,dog,0.5718,373,548,2025-10-31T15:34:59.716132+00:00
79,moc1,0.8418,817,662,2025-10-31T15:34:59.743694+00:00
79,moc3,0.7905,126,667,2025-10-31T15:34:59.743694+00:00
79,songoku,0.7271,439,380,2025-10-31T15:34:59.743694+00:00
79,moc2,0.6934,693,401,2025-10-31T15:34:59.759386+00:00
79,dog,0.606,379,550,2025-10-31T15:34:59.759386+00:00
80,moc1,0.8291,818,662,2025-10-31T15:34:59.791274+00:00
80,moc3,0.7852,127,667,2025-10-31T15:34:59.791274+00:00
80,moc2,0.7178,692,400,2025-10-31T15:34:59.791274+00:00
80,songoku,0.71,441,382,2025-10-31T15:34:59.791274+00:00
80,dog,0.6792,384,555,2025-10-31T15:34:59.791274+00:00
81,moc1,0.8232,817,662,2025-10-31T15:34:59.822758+00:00
81,moc3,0.8174,126,666,2025-10-31T15:34:59.822758+00:00
81,songoku,0.7363,442,384,2025-10-31T15:34:59.822758+00:00
81,dog,0.7231,391,557,2025-10-31T15:34:59.822758+00:00
81,moc2,0.7065,692,401,2025-10-31T15:34:59.822758+00:00
82,moc1,0.8257,817,663,2025-10-31T15:34:59.870011+00:00
82,moc3,0.793,126,667,2025-10-31T15:34:59.870011+00:00
82,moc2,0.7568,692,400,2025-10-31T15:34:59.870011+00:00
82,songoku,0.7065,443,386,2025-10-31T15:34:59.870011+00:00
82,dog,0.6333,400,563,2025-10-31T15:34:59.870011+00:00
82,moc4,0.3057,345,419,2025-10-31T15:34:59.870011+00:00
83,moc1,0.8354,818,663,2025-10-31T15:34:59.910131+00:00
83,moc3,0.7944,127,667,2025-10-31T15:34:59.910131+00:00
83,moc2,0.7559,692,400,2025-10-31T15:34:59.910131+00:00
83,songoku,0.6982,444,392,2025-10-31T15:34:59.910131+00:00
83,dog,0.5981,405,570,2025-10-31T15:34:59.910131+00:00
84,moc1,0.8418,817,663,2025-10-31T15:34:59.949397+00:00
84,moc3,0.8105,125,666,2025-10-31T15:34:59.949397+00:00
84,moc2,0.7485,693,401,2025-10-31T15:34:59.949397+00:00
84,songoku,0.7212,445,396,2025-10-31T15:34:59.949397+00:00
84,dog,0.6113,414,574,2025-10-31T15:34:59.949397+00:00
85,moc1,0.8457,817,662,2025-10-31T15:34:59.981041+00:00
85,moc3,0.8447,126,667,2025-10-31T15:34:59.991435+00:00
85,songoku,0.7964,447,396,2025-10-31T15:34:59.991435+00:00
85,moc2,0.6968,692,401,2025-10-31T15:34:59.991435+00:00
85,dog,0.6548,422,578,2025-10-31T15:34:59.991435+00:00
86,moc1,0.8301,817,663,2025-10-31T15:35:00.028485+00:00
86,moc3,0.814,126,667,2025-10-31T15:35:00.028485+00:00
86,songoku,0.7441,446,396,2025-10-31T15:35:00.028485+00:00
86,moc2,0.7217,692,400,2025-10-31T15:35:00.028485+00:00
86,dog,0.5059,435,581,2025-10-31T15:35:00.030728+00:00
86,moc4,0.3123,346,418,2025-10-31T15:35:00.030728+00:00
87,moc1,0.8242,817,662,2025-10-31T15:35:00.065999+00:00
87,moc3,0.7705,127,666,2025-10-31T15:35:00.065999+00:00
87,songoku,0.7686,448,396,2025-10-31T15:35:00.065999+00:00
87,moc2,0.7324,691,400,2025-10-31T15:35:00.065999+00:00
87,dog,0.5312,446,584,2025-10-31T15:35:00.065999+00:00
87,moc4,0.3364,345,418,2025-10-31T15:35:00.065999+00:00
88,moc1,0.8599,816,663,2025-10-31T15:35:00.111445+00:00
88,moc3,0.793,127,667,2025-10-31T15:35:00.113451+00:00
88,songoku,0.7871,448,396,2025-10-31T15:35:00.113451+00:00
88,moc2,0.7349,692,400,2025-10-31T15:35:00.113451+00:00
88,dog,0.5796,451,590,2025-10-31T15:35:00.113451+00:00
88,moc4,0.4648,346,417,2025-10-31T15:35:00.113451+00:00
89,moc1,0.8428,817,663,2025-10-31T15:35:00.139085+00:00
89,songoku,0.8076,449,395,2025-10-31T15:35:00.139085+00:00
89,moc3,0.7812,127,666,2025-10-31T15:35:00.139085+00:00
89,moc2,0.7271,693,400,2025-10-31T15:35:00.139085+00:00
89,dog,0.6094,458,592,2025-10-31T15:35:00.139085+00:00
90,moc1,0.8438,817,662,2025-10-31T15:35:00.181045+00:00
90,moc3,0.7842,126,667,2025-10-31T15:35:00.181045+00:00
90,songoku,0.7822,449,393,2025-10-31T15:35:00.186390+00:00
90,moc2,0.7373,692,400,2025-10-31T15:35:00.186390+00:00
90,dog,0.5469,463,596,2025-10-31T15:35:00.186390+00:00
91,moc1,0.8374,817,662,2025-10-31T15:35:00.226158+00:00
91,songoku,0.8228,448,394,2025-10-31T15:35:00.228668+00:00
91,moc3,0.7734,127,667,2025-10-31T15:35:00.228668+00:00
91,moc2,0.6934,692,400,2025-10-31T15:35:00.228668+00:00
91,dog,0.5459,465,599,2025-10-31T15:35:00.228668+00:00
92,moc1,0.8457,817,663,2025-10-31T15:35:00.272150+00:00
92,songoku,0.8315,449,394,2025-10-31T15:35:00.280788+00:00
92,moc3,0.813,127,667,2025-10-31T15:35:00.280788+00:00
92,moc2,0.7324,691,399,2025-10-31T15:35:00.280788+00:00
92,dog,0.5498,466,599,2025-10-31T15:35:00.280788+00:00
93,moc1,0.8511,816,663,2025-10-31T15:35:00.336769+00:00
93,songoku,0.8252,449,394,2025-10-31T15:35:00.336769+00:00
93,moc3,0.7881,127,667,2025-10-31T15:35:00.338277+00:00
93,moc2,0.7178,692,400,2025-10-31T15:35:00.338277+00:00
93,dog,0.6318,468,601,2025-10-31T15:35:00.338277+00:00
94,moc1,0.8633,817,663,2025-10-31T15:35:00.383542+00:00
94,songoku,0.8184,449,394,2025-10-31T15:35:00.383542+00:00
94,moc3,0.8066,127,667,2025-10-31T15:35:00.383542+00:00
94,moc2,0.6919,693,400,2025-10-31T15:35:00.383542+00:00
94,dog,0.5439,468,600,2025-10-31T15:35:00.385548+00:00
94,moc4,0.3225,345,419,2025-10-31T15:35:00.385548+00:00
95,moc1,0.8579,817,663,2025-10-31T15:35:00.447006+00:00
95,songoku,0.8218,448,393,2025-10-31T15:35:00.447006+00:00
95,moc3,0.793,128,667,2025-10-31T15:35:00.447006+00:00
95,moc2,0.7065,693,400,2025-10-31T15:35:00.449013+00:00
95,dog,0.5698,466,599,2025-10-31T15:35:00.449013+00:00
96,moc1,0.8569,817,662,2025-10-31T15:35:00.486619+00:00
96,moc3,0.8018,127,668,2025-10-31T15:35:00.486619+00:00
96,songoku,0.7769,448,394,2025-10-31T15:35:00.486619+00:00
96,moc2,0.6733,692,401,2025-10-31T15:35:00.486619+00:00
96,dog,0.5928,463,597,2025-10-31T15:35:00.486619+00:00
97,moc1,0.8472,817,662,2025-10-31T15:35:00.544763+00:00
97,songoku,0.8125,449,394,2025-10-31T15:35:00.547205+00:00
97,moc3,0.7866,127,667,2025-10-31T15:35:00.547205+00:00
97,moc2,0.7026,692,400,2025-10-31T15:35:00.549213+00:00
97,dog,0.6655,460,594,2025-10-31T15:35:00.549213+00:00
97,moc4,0.3191,345,418,2025-10-31T15:35:00.550223+00:00
98,moc1,0.8652,817,663,2025-10-31T15:35:00.599747+00:00
98,moc3,0.8032,127,667,2025-10-31T15:35:00.599747+00:00
98,songoku,0.7793,449,396,2025-10-31T15:35:00.599747+00:00
98,moc2,0.71,692,401,2025-10-31T15:35:00.599747+00:00
98,dog,0.583,455,594,2025-10-31T15:35:00.599747+00:00
99,moc1,0.853,817,663,2025-10-31T15:35:00.629299+00:00
99,moc3,0.8081,127,667,2025-10-31T15:35:00.639738+00:00
99,songoku,0.7871,449,395,2025-10-31T15:35:00.639738+00:00
99,moc2,0.7266,691,401,2025-10-31T15:35:00.639738+00:00
99,dog,0.5244,454,594,2025-10-31T15:35:00.639738+00:00
100,moc1,0.8198,817,663,2025-10-31T15:35:00.676873+00:00
100,moc3,0.7852,126,667,2025-10-31T15:35:00.676873+00:00
100,songoku,0.7583,449,395,2025-10-31T15:35:00.676873+00:00
100,moc2,0.7349,692,400,2025-10-31T15:35:00.676873+00:00
100,dog,0.5581,452,595,2025-10-31T15:35:00.676873+00:00
101,moc1,0.8223,817,663,2025-10-31T15:35:00.726558+00:00
101,moc3,0.7842,127,667,2025-10-31T15:35:00.726558+00:00
101,moc2,0.7295,692,400,2025-10-31T15:35:00.726558+00:00
101,songoku,0.7227,448,396,2025-10-31T15:35:00.726558+00:00
101,dog,0.4766,449,594,2025-10-31T15:35:00.726558+00:00
102,moc1,0.832,817,662,2025-10-31T15:35:00.784351+00:00
102,moc3,0.792,127,667,2025-10-31T15:35:00.784351+00:00
102,songoku,0.71,450,398,2025-10-31T15:35:00.787889+00:00
102,moc2,0.7041,692,400,2025-10-31T15:35:00.787889+00:00
102,dog,0.6333,448,593,2025-10-31T15:35:00.787889+00:00
103,moc1,0.8223,817,663,2025-10-31T15:35:00.830219+00:00
103,moc3,0.7646,127,667,2025-10-31T15:35:00.832081+00:00
103,songoku,0.7319,449,396,2025-10-31T15:35:00.832081+00:00
103,moc2,0.6733,693,401,2025-10-31T15:35:00.832081+00:00
103,dog,0.6494,445,594,2025-10-31T15:35:00.832081+00:00
104,moc1,0.832,817,662,2025-10-31T15:35:00.869391+00:00
104,moc3,0.7842,126,666,2025-10-31T15:35:00.869391+00:00
104,songoku,0.7212,449,396,2025-10-31T15:35:00.869391+00:00
104,moc2,0.7051,692,400,2025-10-31T15:35:00.869391+00:00
104,dog,0.6206,442,595,2025-10-31T15:35:00.871397+00:00
105,moc1,0.8291,817,663,2025-10-31T15:35:00.904082+00:00
105,moc3,0.7881,126,666,2025-10-31T15:35:00.906088+00:00
105,moc2,0.708,693,401,2025-10-31T15:35:00.906088+00:00
105,songoku,0.6665,450,397,2025-10-31T15:35:00.906088+00:00
105,dog,0.4922,441,596,2025-10-31T15:35:00.906088+00:00
106,moc1,0.8491,816,663,2025-10-31T15:35:00.946202+00:00
106,moc3,0.7788,126,666,2025-10-31T15:35:00.946202+00:00
106,moc2,0.7041,692,401,2025-10-31T15:35:00.946202+00:00
106,songoku,0.687,450,397,2025-10-31T15:35:00.946202+00:00
106,dog,0.5029,439,596,2025-10-31T15:35:00.946202+00:00
107,moc1,0.8389,817,663,2025-10-31T15:35:00.988115+00:00
107,moc3,0.7983,126,667,2025-10-31T15:35:00.988115+00:00
107,moc2,0.6943,692,401,2025-10-31T15:35:00.988115+00:00
107,songoku,0.6885,450,397,2025-10-31T15:35:00.988115+00:00
107,dog,0.4912,438,595,2025-10-31T15:35:00.988115+00:00
107,moc4,0.396,345,418,2025-10-31T15:35:00.988115+00:00
108,moc1,0.8301,818,663,2025-10-31T15:35:01.018433+00:00
108,moc3,0.7969,127,667,2025-10-31T15:35:01.018433+00:00
108,moc2,0.6992,692,400,2025-10-31T15:35:01.018433+00:00
108,songoku,0.6768,448,398,2025-10-31T15:35:01.018433+00:00
108,dog,0.4727,436,594,2025-10-31T15:35:01.018433+00:00
109,moc1,0.8457,818,663,2025-10-31T15:35:01.064067+00:00
109,moc3,0.7905,127,666,2025-10-31T15:35:01.064067+00:00
109,moc2,0.6978,692,399,2025-10-31T15:35:01.066074+00:00
109,songoku,0.5879,448,400,2025-10-31T15:35:01.066074+00:00
109,dog,0.4514,435,592,2025-10-31T15:35:01.066074+00:00
109,moc4,0.3794,345,418,2025-10-31T15:35:01.066074+00:00
110,moc1,0.8374,817,663,2025-10-31T15:35:01.104159+00:00
110,moc3,0.7563,127,666,2025-10-31T15:35:01.104159+00:00
110,moc2,0.7373,692,400,2025-10-31T15:35:01.104159+00:00
110,songoku,0.6196,450,398,2025-10-31T15:35:01.104159+00:00
110,dog,0.5127,436,594,2025-10-31T15:35:01.104159+00:00
110,moc4,0.3123,345,418,2025-10-31T15:35:01.104159+00:00
111,moc1,0.8374,817,662,2025-10-31T15:35:01.153571+00:00
111,moc3,0.814,126,666,2025-10-31T15:35:01.153571+00:00
111,moc2,0.7417,692,399,2025-10-31T15:35:01.153571+00:00
111,songoku,0.6665,449,398,2025-10-31T15:35:01.155580+00:00
111,dog,0.4697,436,594,2025-10-31T15:35:01.155580+00:00
112,moc1,0.8398,817,663,2025-10-31T15:35:01.199015+00:00
112,moc3,0.8032,126,667,2025-10-31T15:35:01.199015+00:00
112,moc2,0.6851,693,401,2025-10-31T15:35:01.201026+00:00
112,songoku,0.6177,450,397,2025-10-31T15:35:01.201026+00:00
112,dog,0.3904,435,593,2025-10-31T15:35:01.201026+00:00
113,moc1,0.8682,817,663,2025-10-31T15:35:01.241167+00:00
113,moc3,0.8057,127,666,2025-10-31T15:35:01.241167+00:00
113,moc2,0.7202,692,401,2025-10-31T15:35:01.241167+00:00
113,songoku,0.708,449,396,2025-10-31T15:35:01.241167+00:00
113,dog,0.4668,437,592,2025-10-31T15:35:01.241167+00:00
113,moc4,0.3328,345,418,2025-10-31T15:35:01.243175+00:00
114,moc1,0.8511,817,663,2025-10-31T15:35:01.285995+00:00
114,moc3,0.8105,125,667,2025-10-31T15:35:01.288006+00:00
114,songoku,0.7065,448,395,2025-10-31T15:35:01.288006+00:00
114,moc2,0.6909,692,400,2025-10-31T15:35:01.288006+00:00
114,dog,0.4475,437,593,2025-10-31T15:35:01.288006+00:00
114,moc4,0.314,345,417,2025-10-31T15:35:01.290016+00:00
115,moc1,0.8418,818,663,2025-10-31T15:35:01.336118+00:00
115,moc3,0.7959,127,666,2025-10-31T15:35:01.336118+00:00
115,moc2,0.7188,691,400,2025-10-31T15:35:01.338134+00:00
115,songoku,0.6416,450,396,2025-10-31T15:35:01.338134+00:00
115,dog,0.4756,437,593,2025-10-31T15:35:01.338134+00:00
116,moc1,0.8438,817,663,2025-10-31T15:35:01.382028+00:00
116,moc3,0.7983,126,667,2025-10-31T15:35:01.382028+00:00
116,songoku,0.7285,448,394,2025-10-31T15:35:01.382028+00:00
116,moc2,0.6909,691,399,2025-10-31T15:35:01.382028+00:00
116,dog,0.5,438,593,2025-10-31T15:35:01.384041+00:00
117,moc1,0.8589,817,663,2025-10-31T15:35:01.431599+00:00
117,moc3,0.8018,126,667,2025-10-31T15:35:01.431599+00:00
117,songoku,0.7129,448,395,2025-10-31T15:35:01.431599+00:00
117,moc2,0.6958,693,400,2025-10-31T15:35:01.431599+00:00
117,dog,0.5547,439,593,2025-10-31T15:35:01.431599+00:00
118,moc1,0.8223,818,663,2025-10-31T15:35:01.470120+00:00
118,moc3,0.7944,126,667,2025-10-31T15:35:01.470120+00:00
118,songoku,0.6851,448,394,2025-10-31T15:35:01.473525+00:00
118,moc2,0.6851,693,401,2025-10-31T15:35:01.473525+00:00
118,dog,0.4302,439,590,2025-10-31T15:35:01.473525+00:00
119,moc1,0.8311,817,663,2025-10-31T15:35:01.501658+00:00
119,moc3,0.8032,126,667,2025-10-31T15:35:01.501658+00:00
119,songoku,0.7583,445,394,2025-10-31T15:35:01.501658+00:00
119,moc2,0.6943,692,400,2025-10-31T15:35:01.501658+00:00
119,dog,0.4756,439,589,2025-10-31T15:35:01.501658+00:00
120,moc1,0.8335,818,663,2025-10-31T15:35:01.566197+00:00
120,moc3,0.7959,126,666,2025-10-31T15:35:01.566197+00:00
120,moc2,0.6577,693,400,2025-10-31T15:35:01.566197+00:00
120,songoku,0.6362,445,395,2025-10-31T15:35:01.566197+00:00
120,dog,0.5117,435,587,2025-10-31T15:35:01.566197+00:00
121,moc1,0.8389,817,662,2025-10-31T15:35:01.605238+00:00
121,moc3,0.8018,127,668,2025-10-31T15:35:01.605238+00:00
121,songoku,0.7393,444,393,2025-10-31T15:35:01.605238+00:00
121,moc2,0.7373,692,400,2025-10-31T15:35:01.605238+00:00
121,dog,0.667,433,583,2025-10-31T15:35:01.605238+00:00
122,moc3,0.8276,126,667,2025-10-31T15:35:01.644001+00:00
122,moc1,0.8257,817,662,2025-10-31T15:35:01.644001+00:00
122,moc2,0.6826,692,401,2025-10-31T15:35:01.646007+00:00
122,dog,0.6704,428,581,2025-10-31T15:35:01.646007+00:00
122,songoku,0.6343,444,394,2025-10-31T15:35:01.646007+00:00
122,moc4,0.3259,345,417,2025-10-31T15:35:01.646007+00:00
123,moc1,0.8389,817,663,2025-10-31T15:35:01.683973+00:00
123,moc3,0.8091,126,668,2025-10-31T15:35:01.683973+00:00
123,moc2,0.7026,692,399,2025-10-31T15:35:01.683973+00:00
123,dog,0.6689,421,579,2025-10-31T15:35:01.683973+00:00
123,songoku,0.5527,444,391,2025-10-31T15:35:01.683973+00:00
124,moc1,0.8311,817,663,2025-10-31T15:35:01.723315+00:00
124,moc3,0.8018,126,667,2025-10-31T15:35:01.723315+00:00
124,moc2,0.6851,693,400,2025-10-31T15:35:01.723315+00:00
124,dog,0.6426,416,575,2025-10-31T15:35:01.723315+00:00
124,songoku,0.5718,445,392,2025-10-31T15:35:01.723315+00:00
125,moc1,0.8257,817,663,2025-10-31T15:35:01.766048+00:00
125,moc3,0.7959,126,666,2025-10-31T15:35:01.767060+00:00
125,moc2,0.7231,692,398,2025-10-31T15:35:01.767060+00:00
125,dog,0.626,411,571,2025-10-31T15:35:01.767060+00:00
125,songoku,0.564,443,384,2025-10-31T15:35:01.767060+00:00
126,moc1,0.8232,817,663,2025-10-31T15:35:01.798598+00:00
126,moc3,0.7827,127,666,2025-10-31T15:35:01.798598+00:00
126,moc2,0.7417,692,399,2025-10-31T15:35:01.798598+00:00
126,songoku,0.6396,443,383,2025-10-31T15:35:01.798598+00:00
126,dog,0.6372,407,565,2025-10-31T15:35:01.798598+00:00
127,moc1,0.8276,818,663,2025-10-31T15:35:01.845903+00:00
127,moc3,0.8066,126,666,2025-10-31T15:35:01.845903+00:00
127,moc2,0.7285,693,402,2025-10-31T15:35:01.845903+00:00
127,songoku,0.6646,443,382,2025-10-31T15:35:01.847909+00:00
127,dog,0.6602,404,561,2025-10-31T15:35:01.847909+00:00
128,moc1,0.8438,818,663,2025-10-31T15:35:01.887662+00:00
128,moc3,0.7993,126,667,2025-10-31T15:35:01.887662+00:00
128,moc2,0.7271,692,402,2025-10-31T15:35:01.887662+00:00
128,dog,0.6318,403,558,2025-10-31T15:35:01.887662+00:00
128,songoku,0.5508,444,385,2025-10-31T15:35:01.887662+00:00
129,moc1,0.8374,817,662,2025-10-31T15:35:01.929127+00:00
129,moc3,0.8008,126,667,2025-10-31T15:35:01.929127+00:00
129,moc2,0.708,693,401,2025-10-31T15:35:01.929127+00:00
129,songoku,0.645,445,384,2025-10-31T15:35:01.935171+00:00
129,dog,0.644,404,555,2025-10-31T15:35:01.935171+00:00
130,moc1,0.8242,817,663,2025-10-31T15:35:01.972212+00:00
130,moc3,0.7827,126,667,2025-10-31T15:35:01.972212+00:00
130,moc2,0.708,692,402,2025-10-31T15:35:01.972212+00:00
130,dog,0.7026,406,552,2025-10-31T15:35:01.972212+00:00
130,songoku,0.647,443,380,2025-10-31T15:35:01.972212+00:00
131,moc1,0.832,818,662,2025-10-31T15:35:02.016452+00:00
131,moc3,0.7607,127,666,2025-10-31T15:35:02.016452+00:00
131,dog,0.6841,410,551,2025-10-31T15:35:02.018470+00:00
131,moc2,0.6665,693,403,2025-10-31T15:35:02.018470+00:00
131,songoku,0.6611,442,380,2025-10-31T15:35:02.018470+00:00
132,moc1,0.8418,818,662,2025-10-31T15:35:02.051796+00:00
132,moc3,0.8198,125,667,2025-10-31T15:35:02.051796+00:00
132,dog,0.7446,412,551,2025-10-31T15:35:02.051796+00:00
132,songoku,0.6802,442,380,2025-10-31T15:35:02.051796+00:00
132,moc2,0.6665,693,401,2025-10-31T15:35:02.051796+00:00
133,moc1,0.8223,817,663,2025-10-31T15:35:02.099609+00:00
133,moc3,0.793,126,667,2025-10-31T15:35:02.099609+00:00
133,dog,0.7461,413,551,2025-10-31T15:35:02.099609+00:00
133,moc2,0.7017,692,402,2025-10-31T15:35:02.099609+00:00
133,songoku,0.584,442,382,2025-10-31T15:35:02.099609+00:00
134,moc1,0.8389,817,662,2025-10-31T15:35:02.146794+00:00
134,moc3,0.8091,125,667,2025-10-31T15:35:02.146794+00:00
134,dog,0.7705,416,552,2025-10-31T15:35:02.146794+00:00
134,moc2,0.6646,693,401,2025-10-31T15:35:02.146794+00:00
134,songoku,0.6489,443,384,2025-10-31T15:35:02.146794+00:00
135,moc1,0.814,817,662,2025-10-31T15:35:02.188856+00:00
135,moc3,0.7881,127,667,2025-10-31T15:35:02.188856+00:00
135,moc2,0.6802,693,401,2025-10-31T15:35:02.188856+00:00
135,dog,0.646,420,551,2025-10-31T15:35:02.188856+00:00
135,songoku,0.6143,442,384,2025-10-31T15:35:02.188856+00:00
136,moc1,0.8374,818,662,2025-10-31T15:35:02.226089+00:00
136,moc3,0.7476,127,667,2025-10-31T15:35:02.226089+00:00
136,moc2,0.668,693,402,2025-10-31T15:35:02.226089+00:00
136,dog,0.606,426,551,2025-10-31T15:35:02.226089+00:00
136,songoku,0.5786,442,389,2025-10-31T15:35:02.226089+00:00
137,moc1,0.8311,818,662,2025-10-31T15:35:02.268293+00:00
137,moc3,0.7744,127,667,2025-10-31T15:35:02.270299+00:00
137,dog,0.6533,433,551,2025-10-31T15:35:02.270299+00:00
137,moc2,0.6416,692,401,2025-10-31T15:35:02.270299+00:00
137,songoku,0.5649,442,393,2025-10-31T15:35:02.270299+00:00
138,moc1,0.8389,817,662,2025-10-31T15:35:02.313280+00:00
138,moc3,0.8018,126,667,2025-10-31T15:35:02.315292+00:00
138,moc2,0.6826,692,401,2025-10-31T15:35:02.315292+00:00
138,songoku,0.6343,441,391,2025-10-31T15:35:02.316305+00:00
138,dog,0.5698,445,552,2025-10-31T15:35:02.316305+00:00
139,moc1,0.8438,818,662,2025-10-31T15:35:02.337163+00:00
139,moc3,0.7744,127,667,2025-10-31T15:35:02.352935+00:00
139,songoku,0.7349,443,394,2025-10-31T15:35:02.352935+00:00
139,moc2,0.7271,693,402,2025-10-31T15:35:02.352935+00:00
139,dog,0.6152,455,551,2025-10-31T15:35:02.352935+00:00
140,moc1,0.8418,817,662,2025-10-31T15:35:02.396739+00:00
140,moc3,0.7759,127,667,2025-10-31T15:35:02.396739+00:00
140,songoku,0.7612,444,395,2025-10-31T15:35:02.396739+00:00
140,moc2,0.7192,693,400,2025-10-31T15:35:02.396739+00:00
140,dog,0.6567,465,550,2025-10-31T15:35:02.396739+00:00
140,moc4,0.3794,344,416,2025-10-31T15:35:02.400110+00:00
141,moc1,0.8652,818,662,2025-10-31T15:35:02.442351+00:00
141,songoku,0.8442,447,394,2025-10-31T15:35:02.442351+00:00
141,moc3,0.7788,126,667,2025-10-31T15:35:02.442351+00:00
141,moc2,0.708,693,401,2025-10-31T15:35:02.442351+00:00
141,dog,0.6958,480,549,2025-10-31T15:35:02.442351+00:00
142,songoku,0.8506,449,394,2025-10-31T15:35:02.488228+00:00
142,moc1,0.8276,818,662,2025-10-31T15:35:02.490238+00:00
142,moc3,0.7637,127,667,2025-10-31T15:35:02.490238+00:00
142,moc2,0.6807,692,399,2025-10-31T15:35:02.490238+00:00
142,dog,0.667,491,548,2025-10-31T15:35:02.490238+00:00
143,songoku,0.8604,449,395,2025-10-31T15:35:02.548328+00:00
143,moc1,0.8418,817,662,2025-10-31T15:35:02.548328+00:00
143,moc3,0.7905,127,666,2025-10-31T15:35:02.548328+00:00
143,moc2,0.687,693,400,2025-10-31T15:35:02.548328+00:00
143,dog,0.5718,507,545,2025-10-31T15:35:02.548328+00:00
144,songoku,0.8608,449,395,2025-10-31T15:35:02.595347+00:00
144,moc1,0.8389,817,663,2025-10-31T15:35:02.595347+00:00
144,moc3,0.7881,127,667,2025-10-31T15:35:02.595347+00:00
144,dog,0.7622,517,545,2025-10-31T15:35:02.595347+00:00
144,moc2,0.6982,693,401,2025-10-31T15:35:02.595347+00:00
144,moc4,0.3208,346,417,2025-10-31T15:35:02.595347+00:00
145,songoku,0.8604,450,394,2025-10-31T15:35:02.635766+00:00
145,moc1,0.854,817,663,2025-10-31T15:35:02.637274+00:00
145,moc3,0.8188,127,667,2025-10-31T15:35:02.637274+00:00
145,dog,0.7104,532,544,2025-10-31T15:35:02.637274+00:00
145,moc2,0.7002,693,401,2025-10-31T15:35:02.637274+00:00
145,moc4,0.644,345,418,2025-10-31T15:35:02.637274+00:00
146,moc1,0.8521,817,663,2025-10-31T15:35:02.671155+00:00
146,songoku,0.8403,450,395,2025-10-31T15:35:02.671155+00:00
146,moc3,0.7881,127,667,2025-10-31T15:35:02.671155+00:00
146,moc2,0.7686,693,399,2025-10-31T15:35:02.671155+00:00
146,dog,0.6494,544,540,2025-10-31T15:35:02.673166+00:00
146,moc4,0.5352,345,419,2025-10-31T15:35:02.673166+00:00
147,songoku,0.8604,449,393,2025-10-31T15:35:02.702163+00:00
147,moc1,0.853,817,662,2025-10-31T15:35:02.704168+00:00
147,moc3,0.8198,127,666,2025-10-31T15:35:02.704168+00:00
147,dog,0.6792,558,537,2025-10-31T15:35:02.704168+00:00
147,moc2,0.5029,693,402,2025-10-31T15:35:02.704168+00:00
147,moc4,0.3667,345,418,2025-10-31T15:35:02.704168+00:00
148,songoku,0.8677,449,394,2025-10-31T15:35:02.732255+00:00
148,moc1,0.8408,817,662,2025-10-31T15:35:02.732255+00:00
148,moc3,0.8311,126,667,2025-10-31T15:35:02.732255+00:00
148,dog,0.772,572,535,2025-10-31T15:35:02.732255+00:00
149,songoku,0.8555,450,395,2025-10-31T15:35:02.766494+00:00
149,moc1,0.8354,817,663,2025-10-31T15:35:02.766494+00:00
149,moc3,0.8008,126,667,2025-10-31T15:35:02.766494+00:00
149,dog,0.731,588,535,2025-10-31T15:35:02.766494+00:00
149,moc4,0.5698,345,419,2025-10-31T15:35:02.766494+00:00
150,songoku,0.8506,449,395,2025-10-31T15:35:02.795466+00:00
150,moc1,0.8154,817,663,2025-10-31T15:35:02.795466+00:00
150,moc3,0.7969,127,667,2025-10-31T15:35:02.795466+00:00
150,dog,0.6758,602,534,2025-10-31T15:35:02.795466+00:00
150,moc4,0.3757,345,417,2025-10-31T15:35:02.795466+00:00
151,songoku,0.8555,450,395,2025-10-31T15:35:02.827711+00:00
151,moc1,0.8335,817,663,2025-10-31T15:35:02.827711+00:00
151,moc3,0.7969,126,667,2025-10-31T15:35:02.827711+00:00
